Price,Adj Close,Close,High,Low,Open,Volume
Ticker,NDSN,NDSN,NDSN,NDSN,NDSN,NDSN
Date,,,,,,
2000-01-03,8.654580116271973,12.328125,12.492188453674316,12.11328125,12.492188453674316,152800
2000-01-04,8.42423152923584,12.0,12.4375,12.0,12.429688453674316,86400
2000-01-05,8.47907543182373,12.078125,12.375,11.90625,12.0,26800
2000-01-06,8.363903999328613,11.914063453674316,12.078125,11.90625,12.078125,66800
2000-01-07,8.391324996948242,11.953125,12.078125,11.75,11.9375,88000
2000-01-10,8.27066707611084,11.78125,11.96875,11.71875,11.71875,81200
2000-01-11,8.457137107849121,12.046875,12.125,11.875,11.875,30000
2000-01-12,8.501015663146973,12.109375,12.1875,11.8125,11.9375,34800
2000-01-13,8.490042686462402,12.09375,12.37109375,12.0,12.25,171200
2000-01-14,8.446174621582031,12.03125,12.30859375,11.8125,12.30859375,102400
2000-01-18,8.193882942199707,11.671875,11.828125,11.671875,11.828125,64400
2000-01-19,8.42423152923584,12.0,12.0,11.671875,11.671875,71200
2000-01-20,8.336482048034668,11.875,11.9375,11.5625,11.78125,97600
2000-01-21,8.117096900939941,11.5625,11.789063453674316,11.375,11.789063453674316,167200
2000-01-24,8.007406234741211,11.40625,11.5625,11.328125,11.390625,112400
2000-01-25,7.656399250030518,10.90625,11.5625,10.8125,11.328125,88800
2000-01-26,7.3712029457092285,10.5,11.5,10.3125,11.5,184800
2000-01-27,7.546704292297363,10.75,10.875,10.6875,10.765625,113200
2000-01-28,7.469920635223389,10.640625,11.0625,10.625,10.8125,103200
2000-01-31,7.546704292297363,10.75,10.9375,10.5625,10.5625,137600
2000-02-01,7.458954811096191,10.625,10.84375,10.625,10.78125,63600
2000-02-02,7.1956987380981445,10.25,11.0,10.25,11.0,264800
2000-02-03,7.162792682647705,10.203125,10.53125,10.1875,10.46875,118000
2000-02-04,7.261510372161865,10.34375,10.4375,10.03125,10.03125,93200
2000-02-07,7.415074348449707,10.5625,10.625,10.25,10.25,76000
2000-02-08,7.020195960998535,10.0,10.625,9.84375,10.5,102400
2000-02-09,7.1956987380981445,10.25,10.53125,9.921875,9.921875,63600
2000-02-10,7.198437690734863,10.25390625,10.53125,10.25,10.390625,116000
2000-02-11,7.1956987380981445,10.25,10.625,10.234375,10.25,93600
2000-02-14,6.822751998901367,9.71875,10.625,9.71875,10.625,131600
2000-02-15,6.724030017852783,9.578125,10.046875,9.5625,9.75,114400
2000-02-16,6.559493064880371,9.34375,9.875,9.34375,9.875,218000
2000-02-17,6.7130584716796875,9.5625,9.5625,9.265625,9.265625,173600
2000-02-18,6.493679046630859,9.25,9.8125,9.203125,9.8125,200800
2000-02-22,6.460771560668945,9.203125,9.25,9.06640625,9.25,306400
2000-02-23,6.438830375671387,9.171875,9.1875,9.109375,9.171875,128800
2000-02-24,6.416894912719727,9.140625,9.25,9.09375,9.125,169600
2000-02-25,6.433350086212158,9.164063453674316,9.21875,9.046875,9.046875,245200
2000-02-28,6.351081848144531,9.046875,9.3125,9.03125,9.15625,165600
2000-02-29,6.800815105438232,9.6875,9.765625,9.09375,9.179688453674316,270000
2000-03-01,7.133872985839844,10.09375,10.125,9.53125,9.53125,261200
2000-03-02,6.824665546417236,9.65625,10.078125,9.625,10.078125,195200
2000-03-03,7.122832298278809,10.078125,10.1875,9.453125,9.453125,143600
2000-03-06,6.9792680740356445,9.875,10.03125,9.8125,9.8125,185200
2000-03-07,7.034483432769775,9.953125,10.0,9.875,9.875,160000
2000-03-08,7.454126358032227,10.546875,10.59375,9.875,9.875,105600
2000-03-09,7.829593181610107,11.078125,11.1875,10.34375,10.34375,223200
2000-03-10,7.85996150970459,11.12109375,11.1875,11.078125,11.15625,320000
2000-03-13,7.674985885620117,10.859375,11.03125,10.75,10.90625,177200
2000-03-14,7.1559576988220215,10.125,10.84375,10.125,10.75,227600
2000-03-15,7.509341716766357,10.625,10.625,9.875,10.265625,323600
2000-03-16,7.443083763122559,10.53125,10.75,10.265625,10.375,254000
2000-03-17,7.321605682373047,10.359375,10.625,10.15625,10.21875,203600
2000-03-20,7.1559576988220215,10.125,10.75,10.125,10.359375,132800
2000-03-21,7.840633869171143,11.09375,11.21875,10.4375,10.6875,320800
2000-03-22,7.663939476013184,10.84375,10.96875,10.59375,10.703125,73200
2000-03-23,7.807503700256348,11.046875,11.125,10.75,10.75,142800
2000-03-24,7.951066493988037,11.25,11.28125,10.875,10.875,147200
2000-03-27,7.8627190589904785,11.125,11.625,10.90625,10.90625,71200
2000-03-28,7.420994758605957,10.5,11.0,10.5,10.9375,92000
2000-03-29,7.597686290740967,10.75,10.75,10.375,10.6875,36800
2000-03-30,7.7081170082092285,10.90625,11.25,10.734375,10.75,120800
2000-03-31,8.138801574707031,11.515625,11.75,10.90625,11.125,397200
2000-04-03,8.370708465576172,11.84375,11.84375,11.421875,11.453125,225600
2000-04-04,7.88480806350708,11.15625,11.71875,11.109375,11.375,77200
2000-04-05,8.304445266723633,11.75,11.875,11.28125,11.4375,61200
2000-04-06,8.127758979797363,11.5,11.9375,11.5,11.6875,105200
2000-04-07,7.7522873878479,10.96875,11.65625,10.890625,11.257813453674316,83200
2000-04-10,7.5424675941467285,10.671875,11.625,10.5,11.125,573600
2000-04-11,7.5424675941467285,10.671875,10.9375,10.625,10.6875,154000
2000-04-12,7.686032295227051,10.875,11.09375,10.21875,10.625,154800
2000-04-13,7.807503700256348,11.046875,11.1875,10.921875,10.953125,74800
2000-04-14,7.895852088928223,11.171875,11.234375,10.921875,10.921875,64800
2000-04-17,7.785417079925537,11.015625,11.1875,10.921875,10.921875,138400
2000-04-18,7.995239734649658,11.3125,11.3125,10.953125,11.015625,128000
2000-04-19,7.81854772567749,11.0625,11.3125,11.0,11.0,42400
2000-04-20,7.873762130737305,11.140625,11.30859375,11.0625,11.0625,260800
2000-04-24,7.7743821144104,11.0,11.25,11.0,11.140625,142400
2000-04-25,7.940021514892578,11.234375,11.234375,10.984375,11.125,313200
2000-04-26,8.006278991699219,11.328125,11.46875,11.0,11.0,106800
2000-04-27,7.873762130737305,11.140625,11.3125,11.03125,11.3125,73600
2000-04-28,7.895852088928223,11.171875,11.46875,11.0625,11.46875,49600
2000-05-01,8.017327308654785,11.34375,11.5,11.296875,11.4375,93200
2000-05-02,7.807503700256348,11.046875,11.40625,11.0,11.40625,56800
2000-05-03,7.6418609619140625,10.8125,11.28125,10.75,11.28125,68800
2000-05-04,7.663939476013184,10.84375,10.875,10.0625,10.84375,212800
2000-05-05,7.807503700256348,11.046875,11.15625,10.96875,11.109375,138800
2000-05-08,7.553512096405029,10.6875,11.1875,10.6875,11.1875,49200
2000-05-09,7.465165138244629,10.5625,10.75,10.5,10.75,142800
2000-05-10,7.222219467163086,10.21875,10.515625,10.15625,10.453125,44800
2000-05-11,7.6197733879089355,10.78125,10.875,10.28125,10.28125,106000
2000-05-12,7.88480806350708,11.15625,11.46875,10.8125,10.8125,128000
2000-05-15,7.608724117279053,10.765625,11.15625,10.6875,11.15625,128000
2000-05-16,8.14984130859375,11.53125,11.5625,10.90625,10.90625,74400
2000-05-17,7.951066493988037,11.25,11.25,11.0,11.0,121200
2000-05-18,7.8627190589904785,11.125,11.46875,11.125,11.25,142000
2000-05-19,7.597686290740967,10.75,11.195313453674316,10.71875,11.125,53200
2000-05-22,7.928979396820068,11.21875,11.34375,10.890625,11.1875,95600
2000-05-23,8.194014549255371,11.59375,11.953125,11.0625,11.09375,212000
2000-05-24,8.14984130859375,11.53125,11.53125,11.125,11.1875,94400
2000-05-25,8.050453186035156,11.390625,11.71875,11.0,11.0,107600
2000-05-26,7.7743821144104,11.0,11.390625,11.0,11.0,29200
2000-05-30,8.536355018615723,12.078125,12.078125,11.234375,11.234375,506400
2000-05-31,8.615851402282715,12.125,12.125,11.515625,11.914063453674316,301200
2000-06-01,8.749085426330566,12.3125,12.5,12.0,12.0,147600
2000-06-02,8.882317543029785,12.5,12.625,12.3125,12.40625,372400
2000-06-05,9.037762641906738,12.71875,12.8125,12.5,12.609375,130400
2000-06-06,8.99334716796875,12.65625,12.875,12.53125,12.75,204000
2000-06-07,8.971141815185547,12.625,12.78125,12.46875,12.65625,483200
2000-06-08,8.882317543029785,12.5,12.5,12.40625,12.453125,78000
2000-06-09,8.893423080444336,12.515625,12.609375,12.421875,12.453125,213600
2000-06-12,8.926728248596191,12.5625,12.625,12.453125,12.453125,198400
2000-06-13,9.248713493347168,13.015625,13.0625,12.515625,12.5625,325200
2000-06-14,9.39305305480957,13.21875,13.375,12.75,12.8125,153600
2000-06-15,9.748347282409668,13.71875,13.71875,12.9375,13.0625,238800
2000-06-16,9.159895896911621,12.890625,13.5,12.875,13.5,356800
2000-06-19,9.182096481323242,12.921875,13.0,12.84375,12.890625,176800
